frame	xtl	ytl	xbr	ybr	class
2018_02-13_1418_left/007832	2175	789	2276	920	5.19
2018_02-13_1418_left/007833	2173	786	2278	922	5.19
2018_02-13_1418_left/007834	2180	787	2283	922	5.19
2018_02-13_1418_left/007835	2181	785	2285	920	5.19
2018_02-13_1418_left/007836	2186	785	2289	919	5.19
2018_02-13_1418_left/007837	2190	786	2295	920	5.19
2018_02-13_1418_left/007838	2193	786	2297	914	5.19
2018_02-13_1418_left/007839	2195	787	2302	916	5.19
2018_02-13_1418_left/007840	2196	784	2303	914	5.19
2018_02-13_1418_left/007841	2190	783	2306	916	5.19
2018_02-13_1418_left/007842	2219	777	2326	913	5.19
2018_02-13_1418_left/007843	2220	772	2326	907	5.19
2018_02-13_1418_left/007844	2223	771	2330	907	5.19
2018_02-13_1418_left/007845	2230	768	2333	902	5.19
2018_02-13_1418_left/007846	2230	765	2338	904	5.19
2018_02-13_1418_left/007847	2233	763	2342	903	5.19
2018_02-13_1418_left/007848	2234	760	2346	902	5.19
2018_02-13_1418_left/007849	2244	757	2356	899	5.19
2018_02-13_1418_left/007850	2250	754	2361	896	5.19
2018_02-13_1418_left/007851	2254	755	2366	897	5.19
2018_02-13_1418_left/007852	2259	749	2368	892	5.19
2018_02-13_1418_left/007853	2265	743	2378	891	5.19
2018_02-13_1418_left/007854	2267	741	2381	886	5.19
2018_02-13_1418_left/007855	2266	737	2382	884	5.19
2018_02-13_1418_left/007856	2270	739	2388	888	5.19
2018_02-13_1418_left/007857	2271	738	2391	889	5.19
2018_02-13_1418_left/007858	2279	743	2400	895	5.19
2018_02-13_1418_left/007859	2286	749	2403	897	5.19
2018_02-13_1418_left/007860	2294	751	2408	897	5.19
2018_02-13_1418_left/007861	2302	753	2415	900	5.19
2018_02-13_1418_left/007862	2306	751	2423	898	5.19
2018_02-13_1418_left/007863	2315	751	2431	901	5.19
2018_02-13_1418_left/007864	2322	746	2438	894	5.19
2018_02-13_1418_left/007865	2327	745	2440	893	5.19
2018_02-13_1418_left/007866	2334	750	2442	894	5.19
2018_02-13_1418_left/007867	2345	745	2446	889	5.19
2018_02-13_1418_left/007868	2350	744	2446	889	5.19
2018_02-13_1418_left/007869	2354	739	2447	887	5.19
2018_02-13_1418_left/007870	2364	739	2449	888	5.19
2018_02-13_1418_left/007871	2370	733	2452	880	5.19
2018_02-13_1418_left/007956	1852	706	1925	816	2.1
2018_02-13_1418_left/008046	1569	1065	1632	1162	3.27
2018_02-13_1418_left/008048	1603	1087	1664	1179	3.27
2018_02-13_1418_left/008176	2065	998	2142	1104	5.19
2018_02-13_1418_left/008179	2125	1011	2201	1125	4.1
2018_02-13_1418_left/008180	2139	1026	2216	1140	4.1
2018_02-13_1418_left/008207	6	806	120	885	5.19
2018_02-13_1418_left/008227	1016	1128	1129	1307	3.27
2018_02-13_1418_left/008231	982	1137	1099	1333	3.27
2018_02-13_1418_left/008232	970	1142	1092	1341	3.27
2018_02-13_1418_left/008233	962	1143	1092	1345	3.27
2018_02-13_1418_left/008384	1807	750	1864	838	2.1
2018_02-13_1418_left/008502	515	1083	567	1162	3.27
2018_02-13_1418_left/008508	408	1100	466	1188	3.27
2018_02-13_1418_left/008512	337	1120	399	1212	3.27
2018_02-13_1418_left/008514	306	1136	368	1227	3.27
2018_02-13_1418_left/008656	472	921	523	1007	2.4
2018_02-13_1418_left/008783	231	992	321	1147	5.19
2018_02-13_1418_left/008784	218	985	314	1149	5.19
2018_02-13_1418_left/008785	198	992	300	1155	5.19
2018_02-13_1418_left/008789	113	985	222	1156	5.19
2018_02-13_1418_left/008790	98	997	210	1166	5.19
2018_02-13_1418_left/008791	81	996	188	1170	5.19
2018_02-13_1418_left/008794	21	1027	127	1192	5.19
2018_02-13_1418_left/008899	1862	1092	1969	1246	5.19
2018_02-13_1418_left/008900	1846	1085	1953	1239	5.19
2018_02-13_1418_left/008901	1840	1086	1949	1240	5.19
2018_02-13_1418_left/008902	1838	1088	1943	1235	5.19
2018_02-13_1418_left/008908	1761	1089	1866	1239	5.19
2018_02-13_1418_left/008909	1748	1088	1859	1242	5.19
2018_02-13_1418_left/008915	1670	1080	1776	1232	5.19
2018_02-13_1418_left/008916	1662	1081	1767	1231	5.19
2018_02-13_1418_left/008917	1653	1078	1761	1232	5.19
2018_02-13_1418_left/008923	1586	1088	1687	1234	5.19
2018_02-13_1418_left/008925	1561	1101	1671	1250	5.19
2018_02-13_1418_left/008937	1381	1087	1487	1248	5.19
2018_02-13_1418_left/008938	1367	1093	1468	1246	5.19
2018_02-13_1418_left/008977	564	1250	755	1545	3.27
2018_02-13_1418_left/008981	407	1086	554	1274	5.19
2018_02-13_1418_left/008982	386	1085	532	1273	5.19
2018_02-13_1418_left/008983	357	1085	504	1269	5.19
2018_02-13_1418_left/009108	970	1048	1024	1126	5.19
2018_02-13_1418_left/009117	758	1082	818	1168	5.19
2018_02-13_1418_left/009125	584	1072	642	1157	5.19
2018_02-13_1418_left/009126	1130	796	1168	863	3.27
2018_02-13_1418_left/009126	565	1074	621	1154	5.19
2018_02-13_1418_left/009170	1845	757	1898	851	3.27
2018_02-13_1418_left/009177	828	731	873	807	4.2
2018_02-13_1418_left/009181	815	725	861	804	3.27
2018_02-13_1418_left/009182	1833	762	1894	862	3.27
2018_02-13_1418_left/009184	1839	747	1893	859	3.27
2018_02-13_1418_left/009186	1840	762	1887	849	3.27
2018_02-13_1418_left/009222	619	722	666	805	3.27
2018_02-13_1418_left/009240	575	685	622	760	3.27
2018_02-13_1418_left/009242	563	682	610	759	3.27
2018_02-13_1418_left/009263	476	665	524	755	3.27
2018_02-13_1418_left/009265	464	658	512	755	3.27
2018_02-13_1418_left/009266	467	664	510	751	3.27
2018_02-13_1418_left/009270	442	661	492	747	3.27
2018_02-13_1418_left/009272	434	652	481	736	3.27
2018_02-13_1418_left/009273	428	655	479	737	3.27
2018_02-13_1418_left/009274	424	651	474	737	3.27
2018_02-13_1418_left/009275	420	648	472	738	4.2
2018_02-13_1418_left/009276	412	640	464	728	3.27
2018_02-13_1418_left/009277	417	637	463	724	3.27
2018_02-13_1418_left/009282	377	639	431	726	3.27
2018_02-13_1418_left/009284	369	636	423	729	4.2
2018_02-13_1418_left/009289	165	1586	433	1926	3.27
2018_02-13_1418_left/009302	258	563	321	663	3.27
2018_02-13_1418_left/009326	2210	891	2271	983	3.24
2018_02-13_1418_left/009327	2248	890	2307	978	3.24
2018_02-13_1418_left/009555	2292	513	2386	706	3.27
2018_02-13_1418_left/009620	2007	579	2102	729	2.4
2018_02-13_1418_left/009652	2192	225	2278	360	3.24
2018_02-13_1418_left/009837	2017	622	2076	739	2.4
2018_02-13_1418_left/010148	1535	1029	1591	1114	3.27
2018_02-13_1418_left/010235	193	1650	465	2004	3.27
2018_02-13_1418_left/010412	1512	1035	1562	1112	3.27
2018_02-13_1418_left/010457	1341	880	1385	938	2.4
2018_02-13_1418_left/010459	1339	885	1379	940	3.1
2018_02-13_1418_left/010469	1335	897	1371	948	3.1
2018_02-13_1418_left/010511	1491	835	1536	903	5.19
2018_02-13_1418_left/010523	1329	897	1367	951	3.1
2018_02-13_1418_left/010525	1340	892	1376	945	3.1
2018_02-13_1418_left/010550	1359	898	1404	956	3.1
2018_02-13_1418_left/010585	1349	901	1391	961	3.1
2018_02-13_1418_left/010591	1366	886	1407	946	3.1
2018_02-13_1418_left/010596	1348	896	1387	954	3.1
2018_02-13_1418_left/010597	1344	895	1385	954	3.1
2018_02-13_1418_left/010599	1337	893	1376	950	3.1
2018_02-13_1418_left/010600	1339	894	1378	952	3.1
2018_02-13_1418_left/010605	1327	892	1369	953	3.1
2018_02-13_1418_left/010607	1331	885	1371	943	3.1
2018_02-13_1418_left/010610	1332	894	1373	954	2.4
2018_02-13_1418_left/010613	1317	885	1363	950	3.1
2018_02-13_1418_left/010614	1324	883	1368	947	3.1
2018_02-13_1418_left/010618	1334	867	1377	931	3.1
2018_02-13_1418_left/010645	1274	898	1312	956	3.1
2018_02-13_1418_left/010654	1266	904	1305	965	3.1
2018_02-13_1418_left/010655	1266	905	1308	968	3.1
2018_02-13_1418_left/010656	1269	904	1310	965	3.1
2018_02-13_1418_left/010662	1277	898	1319	960	2.4
2018_02-13_1418_left/010675	1307	873	1353	937	3.1
2018_02-13_1418_left/010676	1308	875	1355	940	2.4
2018_02-13_1418_left/010680	1315	873	1360	934	2.4
2018_02-13_1418_left/010684	1327	844	1375	911	2.4
2018_02-13_1418_left/010686	1334	843	1383	912	2.4
2018_02-13_1418_left/010687	1339	839	1387	906	2.4
2018_02-13_1418_left/010723	1373	867	1420	934	2.4
2018_02-13_1418_left/010724	1375	864	1422	932	2.4
2018_02-13_1418_left/010729	1381	859	1431	929	2.4
2018_02-13_1418_left/010733	1391	861	1439	928	2.4
2018_02-13_1418_left/010734	1397	859	1446	929	2.4
2018_02-13_1418_left/010736	1403	867	1454	939	2.4
2018_02-13_1418_left/010740	1415	861	1465	931	2.4
2018_02-13_1418_left/010741	1416	863	1466	934	2.4
2018_02-13_1418_left/010742	1415	862	1465	934	2.4
2018_02-13_1418_left/010743	1416	864	1466	934	2.4
2018_02-13_1418_left/010744	1417	862	1470	937	2.4
2018_02-13_1418_left/010745	1422	865	1477	941	2.4
2018_02-13_1418_left/010746	1422	865	1476	941	2.4
2018_02-13_1418_left/010747	1425	866	1478	940	2.4
2018_02-13_1418_left/010748	1422	864	1476	939	2.4
2018_02-13_1418_left/010749	1429	867	1484	944	2.4
2018_02-13_1418_left/010754	1430	857	1488	936	2.4
2018_02-13_1418_left/010755	1434	855	1489	932	2.4
2018_02-13_1418_left/010756	1434	853	1491	932	2.4
2018_02-13_1418_left/010757	1435	854	1492	933	2.4
2018_02-13_1418_left/010759	1434	854	1491	933	2.4
2018_02-13_1418_left/010760	1439	854	1496	932	2.4
2018_02-13_1418_left/010762	1445	853	1501	928	2.4
2018_02-13_1418_left/010763	1446	854	1506	935	2.4
2018_02-13_1418_left/010764	1451	849	1508	929	2.4
2018_02-13_1418_left/010765	1454	850	1510	927	2.4
2018_02-13_1418_left/010766	1455	850	1511	928	2.4
2018_02-13_1418_left/010767	1454	848	1513	928	2.4
2018_02-13_1418_left/010768	1458	852	1518	934	2.4
2018_02-13_1418_left/010769	1457	856	1512	933	2.4
2018_02-13_1418_left/010770	1462	855	1518	933	2.4
2018_02-13_1418_left/010771	1466	849	1524	929	2.4
2018_02-13_1418_left/010772	1463	853	1520	934	2.4
2018_02-13_1418_left/010773	1477	834	1540	924	2.4
2018_02-13_1418_left/010774	1477	838	1540	926	2.4
2018_02-13_1418_left/010775	1479	845	1538	929	2.4
2018_02-13_1418_left/010776	1477	841	1540	928	2.4
2018_02-13_1418_left/010777	1479	849	1539	931	2.4
2018_02-13_1418_left/010778	1481	848	1539	928	2.4
2018_02-13_1418_left/010779	1482	848	1542	929	2.4
2018_02-13_1418_left/010780	1483	846	1545	931	2.4
2018_02-13_1418_left/010781	1485	839	1549	924	2.4
2018_02-13_1418_left/010782	1489	847	1551	930	2.4
2018_02-13_1418_left/010783	1490	841	1554	926	2.4
2018_02-13_1418_left/010784	1492	842	1556	926	2.4
2018_02-13_1418_left/010785	1494	843	1558	927	2.4
2018_02-13_1418_left/010786	1493	845	1558	931	2.4
2018_02-13_1418_left/010787	1496	845	1564	934	2.4
2018_02-13_1418_left/010788	1496	839	1564	927	2.4
2018_02-13_1418_left/010789	1496	841	1565	929	2.4
2018_02-13_1418_left/010790	1498	834	1570	926	2.4
2018_02-13_1418_left/010791	1502	835	1575	930	2.4
2018_02-13_1418_left/010792	1500	832	1573	926	2.4
2018_02-13_1418_left/010793	1507	826	1581	924	2.4
2018_02-13_1418_left/010794	1507	827	1581	925	2.4
2018_02-13_1418_left/010795	1511	829	1586	928	2.4
2018_02-13_1418_left/010796	1512	828	1589	928	2.4
2018_02-13_1418_left/010797	1520	825	1591	920	2.4
2018_02-13_1418_left/010798	1519	824	1594	923	2.4
2018_02-13_1418_left/010799	1523	827	1602	928	2.4
2018_02-13_1418_left/010800	1526	820	1607	926	2.4
2018_02-13_1418_left/010801	1529	823	1610	928	2.4
2018_02-13_1418_left/010802	1529	817	1610	924	2.4
2018_02-13_1418_left/010803	1529	821	1611	929	2.4
2018_02-13_1418_left/010804	1534	812	1616	921	2.4
2018_02-13_1418_left/010805	1536	807	1621	922	2.4
2018_02-13_1418_left/010806	1542	808	1626	918	2.4
2018_02-13_1418_left/010807	1544	812	1624	919	2.4
2018_02-13_1418_left/010808	1546	815	1625	921	2.4
2018_02-13_1418_left/010809	1548	814	1629	921	2.4
2018_02-13_1418_left/010810	1548	816	1633	921	2.4
2018_02-13_1418_left/010811	1545	819	1635	923	2.4
2018_02-13_1418_left/010812	1550	818	1639	924	2.4
2018_02-13_1418_left/010813	1552	813	1639	922	2.4
2018_02-13_1418_left/010814	1556	810	1642	918	2.4
2018_02-13_1418_left/010815	1554	808	1642	919	2.4
2018_02-13_1418_left/010816	1557	803	1644	914	2.4
2018_02-13_1418_left/010817	1558	800	1643	908	2.4
2018_02-13_1418_left/010818	1554	794	1643	907	2.4
2018_02-13_1418_left/010819	1566	802	1649	907	2.4
2018_02-13_1418_left/010820	1561	800	1647	908	2.4
2018_02-13_1418_left/010821	1564	791	1655	902	2.4
2018_02-13_1418_left/010822	1564	792	1656	903	2.4
2018_02-13_1418_left/010823	1567	792	1659	903	2.4
2018_02-13_1418_left/010824	1571	786	1666	899	2.4
2018_02-13_1418_left/010825	1571	778	1670	892	2.4
2018_02-13_1418_left/010826	1574	773	1671	890	2.4
2018_02-13_1418_left/010827	1574	776	1672	893	2.4
2018_02-13_1418_left/010828	1577	771	1678	891	2.4
2018_02-13_1418_left/010829	1581	763	1686	886	2.4
2018_02-13_1418_left/010830	1583	760	1687	884	2.4
2018_02-13_1418_left/010831	1579	762	1686	886	2.4
2018_02-13_1418_left/010832	1588	756	1695	880	2.4
2018_02-13_1418_left/010833	1589	736	1695	866	2.4
2018_02-13_1418_left/010834	1595	748	1701	876	2.4
2018_02-13_1418_left/010835	1592	747	1699	874	2.4
2018_02-13_1418_left/010836	1594	748	1705	881	2.4
2018_02-13_1418_left/010837	1601	742	1707	870	2.4
2018_02-13_1418_left/010838	1601	740	1706	870	2.4
2018_02-13_1418_left/010839	1603	753	1712	882	2.4
2018_02-13_1418_left/010840	1601	738	1710	870	2.4
2018_02-13_1418_left/010841	1611	741	1718	872	2.4
2018_02-13_1418_left/010842	1617	731	1724	864	2.4
2018_02-13_1418_left/010843	1614	728	1727	866	2.4
2018_02-13_1418_left/010844	1612	715	1738	850	2.4
2018_02-13_1418_left/010845	1616	713	1743	848	2.4
2018_02-13_1418_left/010846	1615	715	1748	849	2.4
2018_02-13_1418_left/010847	1622	731	1746	864	2.4
2018_02-13_1418_left/010848	1624	733	1745	867	2.4
2018_02-13_1418_left/010849	1639	743	1757	881	2.4
2018_02-13_1418_left/010850	1640	743	1759	882	2.4
2018_02-13_1418_left/010851	1641	747	1760	884	2.4
2018_02-13_1418_left/010852	1644	740	1763	878	2.4
2018_02-13_1418_left/010853	1643	737	1761	873	2.4
2018_02-13_1418_left/010854	1648	737	1766	873	2.4
2018_02-13_1418_left/010855	1653	737	1770	874	2.4
2018_02-13_1418_left/010856	1654	729	1775	869	2.4
2018_02-13_1418_left/010857	1655	732	1776	870	2.4
2018_02-13_1418_left/010858	1656	730	1777	870	2.4
2018_02-13_1418_left/010859	1661	731	1782	871	2.4
2018_02-13_1418_left/010860	1664	730	1785	869	2.4
2018_02-13_1418_left/010861	1666	732	1788	870	2.4
2018_02-13_1418_left/010862	1668	730	1789	871	2.4
2018_02-13_1418_left/010863	1670	729	1795	870	2.4
2018_02-13_1418_left/010864	1673	720	1800	867	2.4
2018_02-13_1418_left/010865	1675	719	1802	865	2.4
2018_02-13_1418_left/010866	1679	719	1810	864	2.4
2018_02-13_1418_left/010867	1685	720	1815	864	2.4
2018_02-13_1418_left/010868	1689	719	1825	864	2.4
2018_02-13_1418_left/010869	1699	713	1841	849	2.4
2018_02-13_1418_left/010870	1705	712	1842	848	2.4
2018_02-13_1418_left/010871	1711	711	1848	850	2.4
2018_02-13_1418_left/010872	1716	710	1850	850	2.4
2018_02-13_1418_left/010873	1720	708	1851	850	2.4
2018_02-13_1418_left/010874	1721	711	1857	850	2.4
2018_02-13_1418_left/010875	1715	716	1851	868	2.4
2018_02-13_1418_left/010876	1720	731	1850	880	2.4
2018_02-13_1418_left/010877	1722	738	1855	885	2.4
2018_02-13_1418_left/010878	1721	744	1856	894	2.4
2018_02-13_1418_left/010879	1721	746	1860	902	2.4
2018_02-13_1418_left/010880	1722	745	1860	899	2.4
2018_02-13_1418_left/010881	1722	737	1859	889	2.4
2018_02-13_1418_left/010882	1724	721	1862	874	2.4
2018_02-13_1418_left/010883	1728	706	1870	855	2.4
2018_02-13_1418_left/010884	1735	701	1871	848	2.4
2018_02-13_1418_left/010885	1739	689	1873	830	2.4
2018_02-13_1418_left/010886	1737	680	1883	823	2.4
2018_02-13_1418_left/010887	1744	668	1891	819	2.4
2018_02-13_1418_left/010888	1745	664	1895	812	2.4
2018_02-13_1418_left/010889	1747	662	1896	809	2.4
2018_02-13_1418_left/010890	1750	658	1899	807	2.4
2018_02-13_1418_left/010891	1750	658	1901	808	2.4
2018_02-13_1418_left/010892	1754	660	1904	809	2.4
2018_02-13_1418_left/010893	1756	659	1906	810	2.4
2018_02-13_1418_left/010894	1759	656	1912	808	2.4
2018_02-13_1418_left/010895	1758	658	1921	814	2.4
2018_02-13_1418_left/010896	1759	657	1924	809	2.4
2018_02-13_1418_left/010897	1767	655	1934	801	2.4
2018_02-13_1418_left/010898	1768	656	1941	798	2.4
2018_02-13_1418_left/010899	1773	657	1943	802	2.4
2018_02-13_1418_left/010900	1774	661	1945	811	2.4
2018_02-13_1418_left/010901	1778	658	1949	812	2.4
2018_02-13_1418_left/010902	1778	662	1952	812	2.4
2018_02-13_1418_left/010903	1783	671	1951	809	2.4
2018_02-13_1418_left/010904	1792	669	1951	817	2.4
2018_02-13_1418_left/010905	1822	666	1967	822	2.4
2018_02-13_1418_left/010906	1821	663	1967	821	2.4
2018_02-13_1418_left/010907	1821	660	1969	822	2.4
2018_02-13_1418_left/010908	1822	660	1972	825	2.4
2018_02-13_1418_left/010909	1821	656	1971	821	2.4
2018_02-13_1418_left/010910	1827	667	1979	824	2.4
2018_02-13_1418_left/010911	1825	680	1977	844	2.4
2018_02-13_1418_left/010912	1832	692	1978	853	2.4
2018_02-13_1418_left/010913	1839	696	1997	859	2.4
2018_02-13_1418_left/010914	1846	709	2006	879	2.4
2018_02-13_1418_left/010915	1835	708	1995	882	2.4
2018_02-13_1418_left/010916	1842	708	2005	879	2.4
2018_02-13_1418_left/010917	1853	709	2008	878	2.4
2018_02-13_1418_left/010918	1854	696	2017	861	2.4
2018_02-13_1418_left/010919	1857	688	2026	858	2.4
2018_02-13_1418_left/010920	1866	689	2034	859	2.4
2018_02-13_1418_left/010921	1870	685	2038	853	2.4
2018_02-13_1418_left/010922	1880	685	2046	862	2.4
2018_02-13_1418_left/010923	1888	685	2052	865	2.4
2018_02-13_1418_left/010924	1893	689	2055	865	2.4
2018_02-13_1418_left/010925	1896	691	2054	865	2.4
2018_02-13_1418_left/010926	1904	688	2064	862	2.4
2018_02-13_1418_left/010927	1905	681	2068	860	2.4
2018_02-13_1418_left/010928	1912	665	2080	851	2.4
2018_02-13_1418_left/010929	1921	654	2090	836	2.4
2018_02-13_1418_left/010930	1930	636	2101	820	2.4
2018_02-13_1418_left/010931	1947	625	2124	807	2.4
2018_02-13_1418_left/010932	1938	609	2150	820	2.4
2018_02-13_1418_left/010933	1949	597	2159	818	2.4
2018_02-13_1418_left/010934	1954	581	2167	814	2.4
2018_02-13_1418_left/010935	1979	584	2183	809	2.4
2018_02-13_1418_left/010936	1987	579	2187	803	2.4
2018_02-13_1418_left/010937	1997	577	2196	798	2.4
2018_02-13_1418_left/010938	2002	581	2209	804	2.4
2018_02-13_1418_left/010939	2012	581	2230	808	2.4
2018_02-13_1418_left/010940	2022	576	2244	812	2.4
2018_02-13_1418_left/010940	1439	899	1475	956	3.1
2018_02-13_1418_left/010941	2037	571	2255	806	2.4
2018_02-13_1418_left/010942	2046	560	2266	799	2.4
2018_02-13_1418_left/010943	2057	545	2281	790	2.4
2018_02-13_1418_left/010944	2066	525	2295	771	2.4
2018_02-13_1418_left/010945	2072	492	2328	752	2.4
2018_02-13_1418_left/010946	2079	491	2336	745	2.4
2018_02-13_1418_left/010947	2092	488	2352	741	2.4
2018_02-13_1418_left/010948	2103	481	2357	735	2.4
2018_02-13_1418_left/010949	2112	472	2369	730	2.4
2018_02-13_1418_left/010950	2119	462	2369	722	2.4
2018_02-13_1418_left/010951	2150	451	2395	709	2.4
2018_02-13_1418_left/010952	2152	453	2402	715	2.4
2018_02-13_1418_left/010953	2152	451	2412	720	2.4
2018_02-13_1418_left/010954	2161	460	2420	730	2.4
2018_02-13_1418_left/010955	2160	469	2428	739	2.4
2018_02-13_1418_left/010956	2160	469	2436	751	2.4
2018_02-13_1418_left/010957	2167	476	2443	753	2.4
2018_02-13_1418_left/010958	2179	473	2444	752	2.4
2018_02-13_1418_left/010959	2211	478	2444	748	2.4
2018_02-13_1418_left/010960	2222	470	2452	738	2.4
2018_02-13_1418_left/010961	2235	455	2451	734	2.4
2018_02-13_1418_left/010962	2249	450	2458	723	2.4
2018_02-13_1418_left/010972	1400	887	1433	941	3.27
2018_02-13_1418_left/010989	1398	874	1432	929	3.1
2018_02-13_1418_left/010995	56	678	111	775	4.1
2018_02-13_1418_left/010998	1392	861	1428	918	3.1
2018_02-13_1418_left/011018	1376	851	1413	905	3.1
2018_02-13_1418_left/011019	2	863	36	944	4.1
2018_02-13_1418_left/011023	1375	845	1413	902	3.1
2018_02-13_1418_left/011027	1367	831	1403	885	3.1
2018_02-13_1418_left/011031	1369	827	1404	879	3.1
2018_02-13_1418_left/011035	1353	833	1390	889	3.1
2018_02-13_1418_left/011038	1352	826	1390	883	3.1
2018_02-13_1418_left/011039	1352	824	1391	882	3.1
2018_02-13_1418_left/011040	1348	823	1385	880	3.1
2018_02-13_1418_left/011042	1350	815	1386	871	3.1
2018_02-13_1418_left/011043	1342	812	1377	869	3.1
2018_02-13_1418_left/011044	1342	811	1378	866	3.1
2018_02-13_1418_left/011050	1341	794	1374	851	3.1
2018_02-13_1418_left/011051	1338	784	1378	848	3.1
